DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,PAX
2012-01-16,MIA,Miami,25.79325,-80.290556,LGA,New York,40.777245,-73.872608,13.8571428571,8.67825842621,6
2012-04-10,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,10.4736842105,8.63692602886,3
2012-03-13,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,12.2692307692,8.70198916252,1
2012-10-08,MIA,Miami,25.79325,-80.290556,ATL,Atlanta,33.636719,-84.428067,10.8095238095,7.42037093156,6
2012-09-29,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.005181,6.90909090909,6.42580026852,4
2012-10-20,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,21.119047619,13.0163169287,0
2012-12-08,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861656,-104.673178,13.4090909091,11.4752698522,5
2012-07-24,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.005181,6.57142857143,5.55689849458,7
2012-07-06,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.875,7.62896368824,0
2012-01-05,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,9.47368421053,6.47532428234,0
2012-08-22,BOS,Boston,42.364347,-71.005181,ATL,Atlanta,33.636719,-84.428067,11.0869565217,8.01086219102,3
2012-06-30,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,12.0454545455,9.1728235915,5
2012-01-09,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,7.77777777778,5.69370710992,0
2012-12-23,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,10.7,8.52303380629,6
2012-12-03,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,10.1176470588,10.5586596743,3
2012-07-29,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,14.8709677419,10.8127761945,7
2012-06-01,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,15.037037037,12.7986822684,3
2013-01-15,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,10.4,8.58640295988,6
2011-12-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,15.1481481481,11.0686796645,0
2012-04-16,BOS,Boston,42.364347,-71.005181,LAX,Los Angeles,33.942536,-118.408075,9.22222222222,6.53997261692,6
2012-09-26,DEN,Denver,39.861656,-104.673178,ATL,Atlanta,33.636719,-84.428067,12.1739130435,10.6457510684,0
2011-12-16,BOS,Boston,42.364347,-71.005181,EWR,Newark,40.6925,-74.168667,8.94117647059,7.26696797361,6
2012-07-05,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,11.0,7.68963164154,0
2013-01-12,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,20.0769230769,12.9439777002,7
2011-09-13,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,11.7826086957,7.9427297903,6
2012-12-05,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,14.037037037,10.5045099526,1
2012-03-21,MIA,Miami,25.79325,-80.290556,ATL,Atlanta,33.636719,-84.428067,9.95,8.55616121499,0
2013-02-13,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,11.5238095238,10.1420858191,6
2012-05-22,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751,-73.778925,13.75,8.62650952974,3
2012-06-10,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.619047619,6.99625750295,3
2013-01-28,BOS,Boston,42.364347,-71.005181,LAX,Los Angeles,33.942536,-118.408075,7.8125,5.34438958161,6
2012-06-26,BOS,Boston,42.364347,-71.005181,ORD,Chicago,41.978603,-87.904842,10.2857142857,6.61923603706,7
2012-10-09,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,11.5789473684,10.0902361467,6
2012-09-24,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,12.2592592593,8.32786145137,7
2012-02-11,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.26666666667,9.02747130127,2
2012-01-08,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,12.36,9.55196314901,7
2011-11-22,BOS,Boston,42.364347,-71.005181,EWR,Newark,40.6925,-74.168667,13.28,9.41859862188,6
2012-06-25,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,10.619047619,9.43120453853,7
2011-09-10,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,13.037037037,8.00231448001,3
2012-10-28,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,9.1,6.60860682826,5
2012-03-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,9.95,6.71584928203,7
2011-09-19,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,13.0740740741,8.06190436524,3
2012-02-07,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,8.55555555556,6.92159640054,0
2012-01-29,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,6.53846153846,5.09272986088,0
2012-07-15,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.290556,16.935483871,12.27445989,5
2012-04-10,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,10.2631578947,8.12295858295,7
2012-11-17,BOS,Boston,42.364347,-71.005181,LGA,New York,40.777245,-73.872608,9.5,12.6598865426,4
2012-03-29,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,14.48,11.5942514492,6
2012-07-26,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,15.34375,10.5512860399,7
2011-09-30,IAH,Houston,29.984433,-95.341442,LAX,Los Angeles,33.942536,-118.408075,12.56,8.08331615118,6
2011-12-29,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,9.35294117647,7.30531635583,2
2012-12-13,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.005181,12.0,10.5735519103,3
2013-02-28,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.61538461538,7.47817336808,6
2012-10-25,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,11.5714285714,9.13548810175,3
2011-12-26,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.005181,10.0526315789,7.42722981266,2
2012-07-20,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,14.4333333333,10.1834325672,6
2012-05-16,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364347,-71.005181,7.0,4.472135955,3
2012-06-30,DEN,Denver,39.861656,-104.673178,LAS,Las Vegas,36.080056,-115.15225,10.25,6.97269109115,5
2012-11-24,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,9.68421052632,6.91257012485,0
2013-01-01,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,14.4814814815,10.4121614189,2
2012-10-05,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.1666666667,10.2110090531,6
2012-09-08,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861656,-104.673178,13.8695652174,10.9557139422,5
2011-09-22,BOS,Boston,42.364347,-71.005181,LAX,Los Angeles,33.942536,-118.408075,11.5454545455,8.21570663411,6
2011-12-16,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,10.6842105263,8.88227092821,6
2012-10-30,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,15.1666666667,11.4171176184,3
2012-06-20,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364347,-71.005181,11.1739130435,7.08168042406,7
2011-10-18,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,9.89473684211,7.17166288513,0
2011-11-13,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.005181,10.8571428571,7.72195386082,3
2011-10-14,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,13.32,9.4327443868,0
2012-12-13,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,10.7826086957,7.83904285518,3
2011-10-19,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,13.0384615385,8.6092079507,7
2011-10-06,ATL,Atlanta,33.636719,-84.428067,DTW,Detroit,42.212444,-83.353389,7.76470588235,6.41803525003,0
2012-04-10,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,12.5925925926,8.76294321499,6
2013-01-13,EWR,Newark,40.6925,-74.168667,BOS,Boston,42.364347,-71.005181,13.0909090909,12.2820391161,5
2012-12-09,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,13.5833333333,10.676738904,5
2012-06-02,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861656,-104.673178,13.64,10.168906857,5
2013-02-24,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.66666666667,5.43409714347,3
2012-05-12,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,15.125,12.8513660245,5
2012-02-21,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,11.45,9.51715901882,6
2012-09-25,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,13.0869565217,10.9457880794,1
2012-07-31,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433,-95.341442,10.6666666667,7.2548834128,0
2012-01-04,MIA,Miami,25.79325,-80.290556,JFK,New York,40.639751,-73.778925,18.358974359,11.9659322981,6
2012-11-13,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,10.1176470588,7.59837443916,3
2011-12-12,MIA,Miami,25.79325,-80.290556,ATL,Atlanta,33.636719,-84.428067,14.0,9.66755079953,6
2012-01-24,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,16.2413793103,11.9123440551,3
2012-04-11,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,12.4285714286,11.1156260668,1
2012-04-30,MIA,Miami,25.79325,-80.290556,LGA,New York,40.777245,-73.872608,12.6818181818,10.4489068174,3
2013-02-09,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,11.1052631579,8.78695204925,2
2012-08-03,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861656,-104.673178,11.4782608696,7.70401055659,3
2012-02-07,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,5.08333333333,4.07784108062,5
2011-10-03,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,12.28,7.94522917647,6
2012-10-22,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,18.5263157895,12.6293027821,1
2012-12-01,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,8.46666666667,7.7447370763,2
2011-09-07,BOS,Boston,42.364347,-71.005181,ORD,Chicago,41.978603,-87.904842,10.9047619048,7.24503113799,7
2012-11-11,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,15.7586206897,12.1645127094,7
2012-09-20,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,8.0,5.94088525786,3
2012-07-28,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,13.25,10.7794087117,5
2013-02-15,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,9.46666666667,10.4667273277,6
2012-01-06,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.290556,16.65625,11.3097428025,6
2012-07-20,JFK,New York,40.639751,-73.778925,MCO,Orlando,28.429394,-81.308994,13.8965517241,10.5130695109,0
2012-07-24,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.8181818182,7.12230810393,0
2013-02-18,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.375,6.43816744113,6
2012-06-14,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,10.4545454545,7.77497372666,7
2012-06-25,MIA,Miami,25.79325,-80.290556,JFK,New York,40.639751,-73.778925,15.1,11.0807381803,0
2012-06-30,DEN,Denver,39.861656,-104.673178,PHX,Phoenix,33.434278,-112.011583,9.36842105263,7.66094370685,2
2011-10-02,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,13.4230769231,8.98074864106,6
2012-04-21,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,15.0740740741,11.8351689921,5
2012-03-01,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,14.7692307692,11.6732435674,1
2013-02-19,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,8.35294117647,5.66724333859,0
2012-05-19,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,11.1428571429,8.59235540632,2
2012-08-09,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433,-95.341442,9.77777777778,7.40075954413,0
2012-09-21,DFW,Dallas-Fort Worth,32.896828,-97.037997,DEN,Denver,39.861656,-104.673178,9.73684210526,6.97489231508,3
2012-04-23,ATL,Atlanta,33.636719,-84.428067,CLT,Charlotte,35.214,-80.943139,6.07692307692,4.03033370127,6
2013-02-22,DEN,Denver,39.861656,-104.673178,LAX,Los Angeles,33.942536,-118.408075,10.2173913043,6.99971766794,6
2012-04-23,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,6.06666666667,4.36653943835,0
2012-03-09,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,15.8275862069,11.8051712807,3
2012-09-30,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,15.0666666667,9.60938238833,3
2012-03-20,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.8095238095,9.37880081684,3
2013-03-02,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,7.61538461538,6.86219670293,5
2013-01-13,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,6.6,5.22083737126,5
2012-07-31,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,11.619047619,11.146641604,3
2011-11-03,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,14.6551724138,9.53668054734,7
2012-04-18,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,8.47058823529,5.896160266,6
2012-12-22,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,12.3333333333,8.46818427572,5
2012-07-27,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,14.5,9.91258085764,3
2012-04-02,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,6.5625,4.66145542365,6
2013-01-22,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,8.95,6.27002056573,5
2012-09-02,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278,-112.011583,13.1111111111,13.4640649787,4
2012-07-15,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.290556,13.76,10.8485022008,5
2012-08-23,LAS,Las Vegas,36.080056,-115.15225,JFK,New York,40.639751,-73.778925,17.1764705882,11.0795213446,7
2011-11-28,JFK,New York,40.639751,-73.778925,LAX,Los Angeles,33.942536,-118.408075,15.9705882353,10.6557291294,1
2012-05-10,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,10.9130434783,8.07866462569,6
2012-01-23,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,12.7916666667,10.3292710575,6
2013-02-05,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,10.5454545455,8.02808921539,6
2013-02-07,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,6.0,3.89444048185,3
2012-03-05,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,11.0952380952,8.13575295781,7
2012-12-24,BOS,Boston,42.364347,-71.005181,LGA,New York,40.777245,-73.872608,6.0,3.87298334621,4
2012-10-06,ORD,Chicago,41.978603,-87.904842,DTW,Detroit,42.212444,-83.353389,8.8,7.16339903358,2
2011-10-23,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.84210526316,7.213129679,0
2012-10-31,MIA,Miami,25.79325,-80.290556,ATL,Atlanta,33.636719,-84.428067,11.0909090909,7.4316510433,0
2012-04-18,MIA,Miami,25.79325,-80.290556,LGA,New York,40.777245,-73.872608,11.8260869565,9.38399107723,3
2011-11-14,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861656,-104.673178,11.8636363636,9.14067547022,3
2012-06-10,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,12.2727272727,11.518853358,6
2011-09-08,BOS,Boston,42.364347,-71.005181,EWR,Newark,40.6925,-74.168667,11.1904761905,7.87793784958,3
2011-10-31,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,9.63157894737,7.98756343265,6
2012-04-01,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.005181,8.95,6.66076493157,5
2012-10-30,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.005181,12.5769230769,9.32597695439,0
2012-01-20,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,10.95,8.26836074888,6
2012-05-07,ATL,Atlanta,33.636719,-84.428067,MCO,Orlando,28.429394,-81.308994,13.7307692308,11.4596952571,7
2011-12-08,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,8.33333333333,6.72592709135,7
2012-09-17,BOS,Boston,42.364347,-71.005181,EWR,Newark,40.6925,-74.168667,12.7272727273,9.26941626652,3
2012-10-06,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,12.3846153846,9.01588342017,5
2011-10-18,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,9.3,7.12371872136,0
2012-03-27,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,7.33333333333,5.05210941329,6
2012-09-27,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,16.5333333333,11.4943264365,7
2013-02-27,ORD,Chicago,41.978603,-87.904842,LAS,Las Vegas,36.080056,-115.15225,9.94444444444,7.68858758713,5
2013-01-25,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.11764705882,5.24264190248,7
2012-12-10,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,8.29411764706,5.65425399459,6
2012-01-05,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,9.75,9.24842328904,6
2012-12-06,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.290556,13.84,10.5501974705,0
2012-05-02,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,12.7272727273,12.7659585214,7
2011-11-11,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.005181,9.0,5.62731433871,7
2012-07-31,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,11.652173913,7.66698172005,5
2012-05-24,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,12.1851851852,8.16199936402,1
2012-03-24,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,12.0,9.5078914592,5
2012-06-21,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,11.1304347826,8.43318309271,3
2012-10-01,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364347,-71.005181,13.2857142857,9.33276642269,7
2011-11-04,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,13.5925925926,8.92817174523,0
2011-12-26,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,15.5,12.5628852958,5
2012-07-10,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,8.85,6.36830143428,6
2012-03-01,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,7.71428571429,6.4501469444,3
2012-11-15,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,9.0,9.29669680201,3
2012-07-10,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364347,-71.005181,8.375,6.00971435816,6
2011-09-16,ATL,Atlanta,33.636719,-84.428067,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.78947368421,6.9488524022,7
2011-11-24,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,12.44,9.43433445807,5
2012-10-04,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,7.9375,7.42490179509,6
2012-09-12,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,11.55,10.1694847978,3
2012-08-20,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,13.3333333333,8.55300217198,6
2012-04-14,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,8.55555555556,5.43650214343,0
2012-02-11,BOS,Boston,42.364347,-71.005181,SFO,San Francisco,37.618972,-122.374889,8.88888888889,5.89006031018,5
2012-06-10,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,14.5,10.4839779236,7
2011-10-27,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,12.1304347826,8.4493375094,1
2011-11-03,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,11.1666666667,7.99818820063,1
2011-11-22,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,15.9375,10.1024988924,7
2012-03-02,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861656,-104.673178,7.3125,6.52910152063,0
2012-12-03,PHX,Phoenix,33.434278,-112.011583,DEN,Denver,39.861656,-104.673178,6.5625,4.66145542365,0
2013-01-09,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,9.57894736842,6.54315409394,5
2012-12-14,LAX,Los Angeles,33.942536,-118.408075,DEN,Denver,39.861656,-104.673178,12.75,10.8997407229,6
2012-11-05,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,14.5185185185,10.4784407618,3
2012-09-21,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.290556,16.8235294118,10.4256984018,0
2013-01-17,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,9.53333333333,9.62041480147,7
2012-03-07,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.06666666667,4.58984386082,3
2012-08-29,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,17.5294117647,11.7117793439,6
2013-01-09,PHX,Phoenix,33.434278,-112.011583,ORD,Chicago,41.978603,-87.904842,9.83333333333,8.5834999032,5
2012-04-29,ATL,Atlanta,33.636719,-84.428067,LGA,New York,40.777245,-73.872608,12.7083333333,10.560299595,7
2013-02-04,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,12.7916666667,10.1509441269,7
2012-05-12,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,14.2068965517,10.6883758968,3
2012-04-06,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,13.0,10.6636900609,3
